name,address1,address2,address3,borough_code,borough_name,os_addressbase_uprn,ward_2018_code,ward_2018_name,website,longitude,latitude,easting,northing,runtime
Oyster Shed,1 Angel Lane,London,Cannon Street,E09000001,City and County of the City of London,,E05009303,Dowgate,,-0.08941333681367139,51.50974059163588,532685.7995076472,180709.2157656604,08/25/2019
Banker,Cousin Lane,London,Cannon Street,E09000001,City and County of the City of London,,E05009303,Dowgate,,-0.09172282732935218,51.50965229595989,532525.7969065377,180695.2158006801,08/25/2019
City Bar,The Steel Yard. 13-16 Allhallows Lane,London,Cannon Street,E09000001,City and County of the City of London,,E05009303,Dowgate,,-0.09054090045438286,51.51000176012161,532606.7986210029,180736.21643093118,08/25/2019
Three Cranes,28 Garlick Hill,London,Blackfriars,E09000001,City and County of the City of London,,E05009311,Vintry,,-0.0937426392024029,51.51201426840251,532378.797573795,180954.22156287485,08/25/2019
Samuel Pepys,"Stew Lane , High Timber Street",London,Blackfriars,E09000001,City and County of the City of London,,E05009309,Queenhithe,,-0.09607275649089352,51.510397454790954,532221.793085176,180770.21809389617,08/25/2019
Northbank,1 St Paulâs Walk,London,Blackfriars,E09000001,City and County of the City of London,,E05009309,Queenhithe,,-0.09730231288992697,51.51063323709989,532135.7920118668,180794.21889716666,08/25/2019
Rudds,148 Queen Victoria Street,London,Blackfriars,E09000001,City and County of the City of London,,E05009297,Castle Baynard,,-0.10151499090912948,51.51225726508092,531838.789118651,180967.22438984347,08/25/2019
Black Friar,174 Queen Victoria Street,Blackfriars,,E09000001,City and County of the City of London,,E05009297,Castle Baynard,,-0.10391616699925565,51.51135185872979,531674.7858284295,180862.22089215677,08/25/2019
Centre Page,29-33 Knightrider Street,London,Blackfriars,E09000001,City and County of the City of London,,E05009297,Castle Baynard,,-0.09853800693860289,51.512451835209404,532044.7926864264,180994.2240573549,08/25/2019
Cockpit,7 St Andrew's Hill,London,Blackfriars,E09000001,City and County of the City of London,,E05009304,Farringdon Within,,-0.10128457447467511,51.51294597926421,531852.7901113324,181044.2263428748,08/25/2019
Shaw's Booksellers,31-34 St Andrews Hill,London,Blackfriars,E09000001,City and County of the City of London,,E05009297,Castle Baynard,,-0.10148974913797112,51.51251764736466,531839.789423321,180996.22515019472,08/25/2019
Rising Sun,61 Carter Lane,London,Blackfriars,E09000001,City and County of the City of London,,E05009304,Farringdon Within,,-0.10137754241744985,51.51313633317557,531845.7902078754,181065.2269342494,08/25/2019
Patch Bar,58-60 Carter Street,London,Blackfriars,E09000001,City and County of the City of London,,E05009304,Farringdon Within,,-0.10160163020026737,51.51329283861645,531829.7901212906,181082.2274634177,08/25/2019
Albion,2-4 New Bridge Street,London,Blackfriars,E09000001,City and County of the City of London,,E05009297,Castle Baynard,,-0.10454879609042296,51.513817112852315,531623.7879072215,181135.22784607654,08/25/2019
St Brides Tavern,1 Bridewell Place,London,Blackfriars,E09000001,City and County of the City of London,,E05009297,Castle Baynard,,-0.10467984235847433,51.51309081474092,531616.7869904158,181054.22567945195,08/25/2019
El Vino,30 New Bridge Street,London,Blackfriars,E09000001,City and County of the City of London,,E05009304,Farringdon Within,,-0.1040371075664002,51.51260381086164,531662.7870707314,181001.22450496542,08/25/2019
Camino,33 Blackfriars Lane,London,Blackfriars,E09000001,City and County of the City of London,,E05009304,Farringdon Within,,-0.10327681729971641,51.51321202264676,531713.7884505466,181070.2265758724,08/25/2019
Jamies,36 Tudor Street,London,Fleet Street,E09000001,City and County of the City of London,,E05009297,Castle Baynard,,-0.10703196416053776,51.51197771797058,531456.783516884,180926.22156813293,08/25/2019
Olde Cock Tavern,22 Fleet Street,London,Temple,E09000001,City and County of the City of London,,E05009305,Farringdon Without,,-0.11044402772148067,51.513804304277045,531214.7823512697,181123.2254739001,08/25/2019
Punch Tavern,99 Fleet Street,London,Temple,E09000001,City and County of the City of London,,E05009297,Castle Baynard,,-0.10484080735153736,51.51407362860249,531602.7879135467,181163.22847675276,08/25/2019
Old Bell,95 Fleet Street,London,Temple,E09000001,City and County of the City of London,,E05009297,Castle Baynard,,-0.10544572919536058,51.51408339960483,531560.7873574534,181163.22826332663,08/25/2019
Tipperary,66 Fleet Street,London,Temple,E09000001,City and County of the City of London,,E05009297,Castle Baynard,,-0.10760653972280745,51.51410928380876,531410.7853618253,181162.22747345723,08/25/2019
Hack & Hop,35 Whitefriars Street,London,Fleet Street,E09000001,City and County of the City of London,,E05009297,Castle Baynard,,-0.10730855012158352,51.51399656310443,531431.7855146031,181150.22726874746,08/25/2019
Crown & Sugar Loaf,26 Bride Lane,London,Temple,E09000001,City and County of the City of London,,E05009297,Castle Baynard,,-0.10499117922711336,51.51392318048756,531592.7876077271,181146.22797925776,08/25/2019
Harrow,22 Whitefriars Street,London,Fleet Street,E09000001,City and County of the City of London,,E05009297,Castle Baynard,,-0.10674873326913363,51.512899403470406,531473.7848163291,181029.22432953573,08/25/2019
Bush Hill Park,,Enfield,,E09000010,Enfield,,E05000194,Bush Hill Park,,-0.0673245677953227,51.64233388001596,533828.8202291302,195494.3270657147,08/25/2019
Lincoln Arms,155 Percival Road,Enfield,,E09000010,Enfield,,E05000207,Southbury,,-0.06548709199174059,51.647807065143574,533939.8351407785,196106.3369359296,08/25/2019
Meeting,253 Southbury Road,Enfield,,E09000010,Enfield,,E05000207,Southbury,,-0.06218500873416006,51.649650020306396,534162.8392872914,196317.33772905398,08/25/2019
TGI Fridays,"Enfield Retail Park, Great Cambridge Road (A10)",Enfield,,E09000010,Enfield,,E05000207,Southbury,,-0.061172031949568585,51.65136884772405,534227.8414156825,196510.33931144723,08/25/2019
Bar Form,7 Genotin Road,Enfield,,E09000010,Enfield,,E05000200,Grange,,-0.07979505534894946,51.65196267628628,532937.8466296003,196542.34428762057,08/25/2019
Taps,29 Silver Street,Enfield,,E09000010,Enfield,,E05000210,Town,,-0.08037675395518791,51.652907391747696,532894.8466690122,196646.34385167994,08/25/2019
Jolly Butchers,168 Baker Street,Enfield,,E09000010,Enfield,,E05000210,Town,,-0.07989575144113713,51.65949991289552,532908.8456366978,197380.3413873533,08/25/2019
Wheatsheaf,185 Baker Street,Enfield,,E09000010,Enfield,,E05000210,Town,,-0.07905699646957673,51.66018759961174,532964.8452209457,197458.34129010193,08/25/2019
Hop Poles,320 Baker Street,Enfield,,E09000010,Enfield,,E05000195,Chase,,-0.07696795211997634,51.66342662343894,533099.8435374715,197822.3402605742,08/25/2019
Toby,801 Great Cambridge Road,Enfield,Carterhatch,E09000010,Enfield,,E05000207,Southbury,,-0.05939735800328779,51.65907303375434,534327.8414820323,197370.3429442405,08/25/2019
Wonder,1 Batley Road,Enfield,,E09000010,Enfield,,E05000195,Chase,,-0.08547014826736987,51.663430644725935,532511.8426846599,197807.33851374453,08/25/2019
Six Bells,187 Chase Side,Enfield,,E09000010,Enfield,,E05000210,Town,,-0.08688645694443572,51.660702076757175,532421.8432122045,197501.34002464492,08/25/2019
O'Neill's,5 The Town,Enfield,,E09000010,Enfield,,E05000200,Grange,,-0.08150576765982094,51.65184676000256,532819.8470566805,196526.34412526852,08/25/2019
King's Head,9 Market Place,Enfield,,E09000010,Enfield,,E05000210,Town,,-0.08264025627343662,51.652710570039936,532738.8471918306,196620.34361065988,08/25/2019
Moon Under Water,115/117 Chase Side,Enfield,,E09000010,Enfield,,E05000210,Town,,-0.08754431327607755,51.65915711908253,532380.8438572119,197328.340698778,08/25/2019
Stag,35 Little Park Gardens,Enfield,,E09000010,Enfield,,E05000210,Town,,-0.08652105233865723,51.65289976442118,532469.8470563337,196634.34315870487,08/25/2019
Crown & Horseshoes,15 Horseshoe Lane,Enfield,,E09000010,Enfield,,E05000210,Town,,-0.08705356236952437,51.65604676802676,532423.8456292369,196983.34185146313,08/25/2019
Cricketers,19 Chase Side Place,Enfield,,E09000010,Enfield,,E05000210,Town,,-0.08731634031986509,51.65632981135417,532404.8453483374,197014.34176192246,08/25/2019
Robin Hood,240 The Ridgeway,Enfield,Botany Bay,E09000010,Enfield,,E05000195,Chase,,-0.12827353273631173,51.67707903596421,529512.7618524858,199248.3887445319,08/25/2019
Ridgeway,76 The Ridgeway,Enfield,,E09000010,Enfield,,E05000202,Highlands,,-0.10442917974024385,51.663036894280985,531201.8210617249,197729.34832599387,08/25/2019
Rose & Crown,Clay Hill,Enfield,Clay Hill,E09000010,Enfield,,E05000195,Chase,,-0.08367410386667506,51.67138654563579,532612.8350254245,198695.3362195671,08/25/2019
Plough,Cattlegate Road,Enfield,Crews Hill,E09000010,Enfield,,E05000195,Chase,,-0.1004178989169271,51.68324083937491,531420.7842717125,199983.35318920488,08/25/2019
Pied Bull,Bulls Cross,Enfield,Bulls Cross,E09000010,Enfield,,E05000195,Chase,,-0.059302758031515634,51.67820717912788,534277.8345413244,199498.33231420646,08/25/2019
Whitewebbs House,Whitewebbs Lane,Enfield,Bulls Cross,E09000010,Enfield,,E05000195,Chase,,-0.07959121516637563,51.678333879961436,532874.8277619835,199475.33516693214,08/25/2019
King & Tinker,Whitewebbs Lane,Enfield,Bulls Cross,E09000010,Enfield,,E05000195,Chase,,-0.06712652474981143,51.68062026887202,533729.8372719451,199752.33312025684,08/25/2019
Picture Palace,"Howard Hall, Lincoln Road",Ponders End,,E09000010,Enfield,,E05000206,Ponders End,,-0.048490234664787205,51.64338888470215,535128.8191755972,195646.29340912186,08/25/2019
Goat,250 High Street,Enfield,Ponders End,E09000010,Enfield,,E05000206,Ponders End,,-0.04729151575258055,51.64706490347311,535200.8276206681,196057.2998643159,08/25/2019
Navigation,"Conduit Lane, Wharf Road",Enfield,Ponders End,E09000010,Enfield,,E05000206,Ponders End,,-0.029488368895056603,51.64361930905646,536442.818675848,195707.2111699672,08/25/2019
Sporting Green,129 Hertford Road,Enfield,Enfield Wash,E09000010,Enfield,,E05000198,Enfield Highway,,-0.04708578777482209,51.65655768912258,535186.8348198538,197113.3225676042,08/25/2019
Red Lion,375 Hertford Road,Enfield,Enfield Wash,E09000010,Enfield,,E05000198,Enfield Highway,,-0.044426228653397175,51.66393218584721,535348.8302684401,197938.32408279827,08/25/2019
White House,570 Hertford Road,Enfield,Enfield Wash,E09000010,Enfield,,E05000211,Turkey Street,,-0.04155984743007706,51.668704347287175,535532.8258779286,198474.32370938233,08/25/2019
Railway Inn,229 Ordnance Road,Enfield,Enfield Lock,E09000010,Enfield,,E05000199,Enfield Lock,,-0.027361689227579217,51.67096641943456,536507.8164253398,198752.3034663914,08/25/2019
Greyhound,425 Ordnance Road,Enfield,Enfield Lock,E09000010,Enfield,,E05000199,Enfield Lock,,-0.01850695772309627,51.669729062935026,537123.8132931484,198631.28132220492,08/25/2019
Sun & Woolpack,640 Hertford Road,Enfield,Enfield Wash,E09000010,Enfield,,E05000211,Turkey Street,,-0.04076589824725558,51.67135285828919,535579.8241103246,198770.32380773243,08/25/2019
Prince Albert,611 Hertford Road,Enfield,Enfield Wash,E09000010,Enfield,,E05000199,Enfield Lock,,-0.04014602230581853,51.671306539515044,535622.8235965214,198766.3231487606,08/25/2019
Inn On The Park,"2 Solar Way, Inova Park, Mollison Avenue",Enfield,Enfield Lock,E09000010,Enfield,,E05000199,Enfield Lock,,-0.02134873612125699,51.67686333566925,536905.8135016297,199419.31717962405,08/25/2019
Lord Kitchener,"49 East Barnet Road, East",New Barnet,Barnet,E09000003,Barnet,,E05000048,East Barnet,,-0.17125473530303617,51.649924939760375,526616.7788429451,196153.37211994227,08/25/2019
Railway Tavern,3 East Barnet Road,New Barnet,Barnet,E09000003,Barnet,,E05000056,High Barnet,,-0.17442501815056216,51.65017211148605,526396.7757560427,196175.37327736954,08/25/2019
Railway Bell,13 East Barnet Road,New Barnet,Barnet,E09000003,Barnet,,E05000056,High Barnet,,-0.17442501815056216,51.65017211148605,526396.7757560427,196175.37327736954,08/25/2019
Prince Of Wales,2 Church Hill Road,East Barnet,Barnet,E09000003,Barnet,,E05000048,East Barnet,,-0.1629918564213607,51.641558914765426,527211.7898188907,195237.36064583983,08/25/2019
Cock Inn,Chalk Lane,Cockfosters,Barnet,E09000003,Barnet,,E05000048,East Barnet,,-0.15450372296277814,51.654482768900195,527762.7847628254,196689.37587392464,08/25/2019
Builders Arms,3 Albert Road,New Barnet,Barnet,E09000003,Barnet,,E05000048,East Barnet,,-0.17313349559503405,51.65065559565282,526484.776458746,196231.37359846558,08/25/2019
Queens Arms,Great North Road,High Barnet,Barnet,E09000003,Barnet,,E05000058,Oakleigh,,-0.1883005240965218,51.64659227796115,525446.7636653376,195753.37337231735,08/25/2019
Weaver's Bar,"27 Greenhill Parade,  Great North Road",High Barnet,Barnet,E09000003,Barnet,,E05000058,Oakleigh,,-0.18616571388120715,51.64611868925956,525595.7659271143,195704.37229262938,08/25/2019
Lord Nelson,14 West End Lane,High Barnet,Barnet,E09000003,Barnet,,E05000060,Underhill,,-0.21076836415317335,51.6523232560655,523876.7371476717,196352.38667276152,08/25/2019
Arkley (Village Inn & Dining),Barnet Road,High Barnet,Arkley,E09000003,Barnet,,E05000056,High Barnet,,-0.22071039159386535,51.652051706895186,523189.7285617994,196305.38896373642,08/25/2019
Miller & Carter Steakhouse,Stirling Corner,High Barnet,Arkley,E09000003,Barnet,,E05000056,High Barnet,,-0.253751760717427,51.64316884182567,520927.67132381606,195262.38831752347,08/25/2019
Gate,Barnet Road,High Barnet,Arkley,E09000003,Barnet,,E05000060,Underhill,,-0.24239479094892968,51.64195626619313,521716.7004917052,195146.38483927213,08/25/2019
Black Horse,"92, Wood Street",High Barnet,Barnet,E09000003,Barnet,,E05000056,High Barnet,,-0.2041239794311485,51.653282913480254,524333.7410854779,196470.3868084057,08/25/2019
Sebright Arms,9 Alston Road,High Barnet,Barnet,E09000003,Barnet,,E05000056,High Barnet,,-0.20755423256296052,51.65611398444017,524088.7310869588,196779.39352407982,08/25/2019
Hadley Hotel,113 Hadley Road,High Barnet,Barnet,E09000003,Barnet,,E05000056,High Barnet,,-0.18342243108331444,51.65653443105982,525756.7527211581,196867.3883955028,08/25/2019
"Olde Mitre Inne, Ye",58 High Street,High Barnet,Barnet,E09000003,Barnet,,E05000056,High Barnet,,-0.1993601326632595,51.653111032344384,524663.7459670801,196459.38523977093,08/25/2019
King's Head,84 High Street,High Barnet,Barnet,E09000003,Barnet,,E05000056,High Barnet,,-0.20090555215563694,51.653512404586664,524555.7435562719,196501.38642211986,08/25/2019
"Olde Monken Holt, Ye",193 High Street,High Barnet,Barnet,E09000003,Barnet,,E05000056,High Barnet,,-0.20148693494406936,51.657819681441254,524503.732700848,196979.39536791976,08/25/2019
Red Lion,31 High Street,High Barnet,Barnet,E09000003,Barnet,,E05000060,Underhill,,-0.1996763428812019,51.65279215467125,524642.7464339247,196423.38466208748,08/25/2019
Butchers Arms,148 High Street,High Barnet,Barnet,E09000003,Barnet,,E05000056,High Barnet,,-0.201378729563421,51.65580372551497,524516.7376271965,196755.39121897967,08/25/2019
Boat,346 Ealing Road,Alperton,Wembley,E09000005,Brent,,E05000085,Alperton,,-0.3006320321846831,51.53771965690749,517956.60482354125,183459.1866664359,08/25/2019
Apna Lounge,5 Heather Park Parade,Alperton,Wembley,E09000005,Brent,,E05000085,Alperton,,-0.2852918857261337,51.54302698922774,519006.6189584278,184074.21620768355,08/25/2019
Flannery's Bar,610-612 High Road,Wembley,,E09000005,Brent,,E05000104,Wembley Central,,-0.2997896379451409,51.55219433282024,517977.61509688117,185070.22069396888,08/25/2019
Savannah Lounge,"4 Lancelot Rd, Lancelot Parade",Wembley,,E09000005,Brent,,E05000104,Wembley Central,,-0.2993588442721983,51.55252981565372,518006.614028399,185108.2228532884,08/25/2019
Saffran,551 High Road,Wembley,,E09000005,Brent,,E05000104,Wembley Central,,-0.30120946980410557,51.55202603832872,517879.61482260074,185049.21825857903,08/25/2019
Swan,789 Harrow Road,Sudbury,Wembley,E09000005,Brent,,E05000101,Sudbury,,-0.31718239139264315,51.55579920177392,516762.5764875331,185443.22307077952,08/25/2019
Black Horse,1018 Harrow Rd,Sudbury,Wembley,E09000005,Brent,,E05000096,Northwick Park,,-0.3293584686395278,51.560505294177666,515906.5373457044,185947.22454312467,08/25/2019
Himalayan Club (Bar & Restaurant),32-34 Watford Road,Sudbury,Wembley,E09000005,Brent,,E05000101,Sudbury,,-0.3168229581967948,51.55654943189427,516785.5736956446,185527.22709496744,08/25/2019
Moonbay,"1-2 Court Parade, East Lane",Wembley,North Wembley,E09000005,Brent,,E05000096,Northwick Park,,-0.3188683036338592,51.562118138706616,516629.5523006308,186143.24499591446,08/25/2019
Panthers,3-4 Glenmore Parade,Alperton,Wembley,E09000005,Brent,,E05000085,Alperton,,-0.29746358621483765,51.54186423525115,518165.61269804416,183925.19836315402,08/25/2019
Balkan,66C Ealing Road,Wembley,,E09000005,Brent,,E05000104,Wembley Central,,-0.2980110635247496,51.548445649380035,518110.6205622485,184656.21032419108,08/25/2019
Frankie & Benny's,St. George's Shopping Centre,Harrow,,E09000015,Harrow,,E05000288,Greenhill,,-0.3388235984023515,51.581447697253324,515197.5482280147,188261.2306752862,08/25/2019
O'Neill's,335-339 Station Road,Harrow,,E09000015,Harrow,,E05000288,Greenhill,,-0.33429029088268297,51.58069102176929,515513.5524413098,188184.2279941846,08/25/2019
Moon On The Hill,373-375 Station Road,Harrow,,E09000015,Harrow,,E05000288,Greenhill,,-0.33427731478652556,51.57946787482193,515517.5501248275,188048.22539899265,08/25/2019
Trinity Bar,380 Station Road,Harrow,,E09000015,Harrow,,E05000288,Greenhill,,-0.3337658481099998,51.57964046714977,515552.5509316989,188068.22635680734,08/25/2019
Junction,8 Gayton Road,Harrow,,E09000015,Harrow,,E05000288,Greenhill,,-0.33253870140016056,51.57965002803809,515637.55209790915,188071.22778914007,08/25/2019
Harrow,269-271 Station Road,Harrow,,E09000015,Harrow,,E05000288,Greenhill,,-0.3320657037103102,51.58310536224066,515661.55944550195,188456.23418700858,08/25/2019
Wards,38-40 Lowlands Road,Harrow,,E09000015,Harrow,,E05000288,Greenhill,,-0.33981012393707155,51.579330455075535,515134.5432786905,188024.22501261265,08/25/2019
Kingsfield Arms,111 Bessborough Road,Harrow,,E09000015,Harrow,,E05000288,Greenhill,,-0.34311579207339443,51.57495289550925,514916.53185929684,187532.21239056508,08/25/2019
Castle,30 West Street,Harrow,,E09000015,Harrow,,E05000289,Harrow on the Hill,,-0.3396448302804874,51.57199036843833,515164.5298051213,187208.21266035928,08/25/2019
Rising Sun,138 Greenford Road,Sudbury Hill,,E09000015,Harrow,,E05000289,Harrow on the Hill,,-0.3341356610178354,51.559664924597755,515577.52912306564,185846.21669556637,08/25/2019
Mumbai Junction,231 Watford Rd,Sudbury,Harrow,E09000005,Brent,,E05000096,Northwick Park,,-0.3217463461302684,51.56820216487683,516414.5391286352,186815.25022068346,08/25/2019
Blue Zenzer,280 Watford Road,Northwick Park,,E09000005,Brent,,E05000096,Northwick Park,,-0.3232385408588829,51.57235085507757,516300.54525657825,187274.24214286444,08/25/2019
Maya Pub,"3 Shaftesbury Parade, Shaftesbury Ave",Harrow,,E09000015,Harrow,,E05000289,Harrow on the Hill,,-0.3546154124450514,51.572219113454246,514126.51361687103,187210.2028101217,08/25/2019
White Horse,50 Middle Road,Harrow,,E09000015,Harrow,,E05000289,Harrow on the Hill,,-0.34581795431120604,51.570090188243476,514741.5195393018,186987.20390354085,08/25/2019
Salt Bar,1 Roxeth Hill,South Harrow,,E09000015,Harrow,,E05000289,Harrow on the Hill,,-0.34544351386581873,51.56927560502387,514769.5183672105,186897.2032152727,08/25/2019
Star,2 South Hill Ave,South Harrow,Harrow,E09000015,Harrow,,E05000289,Harrow on the Hill,,-0.3516269554290304,51.56547785722835,514350.50645848043,186465.18836270238,08/25/2019
Saras,"28 The Broadwalk, Pinner Road",North Harrow,,E09000015,Harrow,,E05000292,Headstone North,,-0.36239964935015484,51.58689590993188,513550.5243406193,188830.269048005,08/25/2019
Kohinur Restaurant & Bar,"14A Broadwalk,  Pinner Road",North Harrow,,E09000015,Harrow,,E05000292,Headstone North,,-0.36239964935015484,51.58689590993188,513550.5243406193,188830.269048005,08/25/2019
Three Wishes,"19-20 The Broadwalk, Pinner Road",North Harrow,Harrow,E09000015,Harrow,,E05000292,Headstone North,,-0.36239964935015484,51.58689590993188,513550.5243406193,188830.269048005,08/25/2019
McCafferty's Freehouse,"25 Broadwalk, Pinner Road",North Harrow,Harrow,E09000015,Harrow,,E05000292,Headstone North,,-0.36239964935015484,51.58689590993188,513550.5243406193,188830.269048005,08/25/2019
Blueroom Sports Venue,Headstone Lane,Headstone,,E09000015,Harrow,,E05000292,Headstone North,,-0.36101918779583597,51.59797340833476,513618.5406489128,190064.31860792707,08/25/2019
Shawl,320 Northolt Road,South Harrow,,E09000015,Harrow,,E05000302,Roxeth,,-0.35591333448752704,51.563047100377524,514059.4992278722,186188.18303870008,08/25/2019
O'Donnell's,399 Northolt Road,South Harrow,Harrow,E09000015,Harrow,,E05000302,Roxeth,,-0.35802707933037126,51.56044192422699,513919.49419505335,185895.176821656,08/25/2019
Horseshoe,326 Eastcote Lane,South Harrow,,E09000015,Harrow,,E05000301,Roxbourne,,-0.3742754604960634,51.56154931994183,512790.47521007154,185993.16894159187,08/25/2019
Man of Aran,424-426 Alexandra Avenue,Rayners Lane,Harrow,E09000015,Harrow,,E05000300,Rayners Lane,,-0.37089255735877596,51.573444434544506,512995.4946036437,187321.21477377642,08/25/2019
Fizz Sports Bar,217 Kenton Road,Kenton,Harrow,E09000005,Brent,,E05000093,Kenton,,-0.31436127430125943,51.583329113995575,516887.5792613181,188509.24591814558,08/25/2019
Fleadh,278 Preston Road,Wembley,,E09000005,Brent,,E05000086,Barnhill,,-0.29429244208797595,51.57306693450554,518304.59386072797,187400.26533871517,08/25/2019
Blue Ginger,383 Kenton Road,Kenton,Harrow,E09000005,Brent,,E05000093,Kenton,,-0.30503843825560556,51.58677387151727,517524.5966867494,188907.25927279325,08/25/2019
Club KTM,32 Railway Approach,Wealdstone,Harrow,E09000015,Harrow,,E05000288,Greenhill,,-0.3326459398394142,51.590514427520596,515602.56991074304,189279.2614449609,08/25/2019
Barretts Freehouse,9 Masons Ave,Wealdstone,,E09000015,Harrow,,E05000296,Marlborough,,-0.3341348065103332,51.59282867027883,515493.5711394617,189534.27197402174,08/25/2019
Shanakee,91 High Street,Wealdstone,,E09000015,Harrow,,E05000304,Wealdstone,,-0.335992652758371,51.596901684361725,515354.57388657524,189984.29204772692,08/25/2019
Laurels,339 High Road,Harrow Weald,Harrow,E09000015,Harrow,,E05000304,Wealdstone,,-0.339778200338027,51.603951512994385,515074.5780827421,190762.32747034763,08/25/2019
Cosy Bar,6 Weald Lane,Harrow Weald,Harrow,E09000015,Harrow,,E05000304,Wealdstone,,-0.33993893134603437,51.6035041608863,515064.5772469406,190712.3255662006,08/25/2019
Duck In The Pond,Kenton Lane,Harrow Weald,,E09000015,Harrow,,E05000290,Harrow Weald,,-0.32779151630838144,51.60476145463556,515902.5964392033,190871.32048634294,08/25/2019
Leefe Robinson VC,375 Uxbridge Road,Harrow Weald,,E09000015,Harrow,,E05000290,Harrow Weald,,-0.3324442380934915,51.61335259250222,515558.6039871169,191819.36280653777,08/25/2019
Bombay Central,328 High Road,Harrow Weald,Harrow,E09000015,Harrow,,E05000290,Harrow Weald,,-0.33944000045188677,51.60451325593777,515096.5793256073,190825.32974252402,08/25/2019
Hare,Brookshill,Harrow Weald,,E09000015,Harrow,,E05000290,Harrow Weald,,-0.3429703187856964,51.620578821214714,514811.6021076832,192606.4036862161,08/25/2019
Case Is Altered,Old Redding,Harrow Weald,,E09000015,Harrow,,E05000290,Harrow Weald,,-0.34777014934184985,51.62047565699498,514479.5938592566,192587.40808054077,08/25/2019
Grim's Dyke Hotel,Old Redding,Harrow Weald,,E09000015,Harrow,,E05000290,Harrow Weald,,-0.34402555784395106,51.61937074445492,514741.59757097135,192470.3997618351,08/25/2019
TJ's Sports Bar,108 High Street,Wealdstone,Harrow,E09000015,Harrow,,E05000296,Marlborough,,-0.3352045760001753,51.59634195780817,515410.57424502075,189923.28881483164,08/25/2019
Dalys,100 High Street,Wealdstone,Harrow,E09000015,Harrow,,E05000296,Marlborough,,-0.3352045760001753,51.59634195780817,515410.57424502075,189923.28881483164,08/25/2019
Everest Lounge,60 Peel Road,Wealdstone,Harrow,E09000015,Harrow,,E05000296,Marlborough,,-0.33176122594025576,51.59417080247299,515654.5761300863,189687.2763280081,08/25/2019
Beefeater,Kenton Road,Kenton,Harrow,E09000015,Harrow,,E05000295,Kenton West,,-0.3169013989958716,51.58255624383159,516713.57449917623,188419.24310010165,08/25/2019
New Moon,25-26 Kenton Park Parade,Kenton,Harrow,E09000015,Harrow,,E05000295,Kenton West,,-0.3036574638316134,51.58741935688542,517618.5995975104,188981.26062410028,08/25/2019
Funky Brownz,"Belmont Circle, Kenton Lane",Belmont,,E09000015,Harrow,,E05000285,Belmont,,-0.3185912968661744,51.601671407236864,516547.6047064754,190542.2984986956,08/25/2019
Life Of Riley,7a Warwick Parade,Belmont,,E09000015,Harrow,,E05000295,Kenton West,,-0.3180311393683133,51.60080908570955,516588.6040472128,190447.2942168992,08/25/2019
Circle Lounge,"12-13 Station Parade, Kenton Lane",Belmont,,E09000015,Harrow,,E05000295,Kenton West,,-0.31916861806532576,51.60089732891435,516509.60260508466,190455.29558744637,08/25/2019
Badger Kelly's,"14 Station Parade, Kenton Lane",Belmont,,E09000015,Harrow,,E05000295,Kenton West,,-0.31916861806532576,51.60089732891435,516509.60260508466,190455.29558744637,08/25/2019
Buckley's Bar,187 Streatfield Road,Queensbury,Harrow,E09000015,Harrow,,E05000299,Queensbury,,-0.2958034220842983,51.59592923109955,518140.62805753486,189940.27263115282,08/25/2019
Frosty's,404 Kenton Road,Kenton,Harrow,E09000015,Harrow,,E05000294,Kenton East,,-0.3001669507209185,51.58734190089448,517860.6051217534,188978.2630058151,08/25/2019
J J Moons,12 Victoria Road,Ruislip Manor,,E09000017,Hillingdon,,E05000334,Manor,,-0.41356398561168756,51.573462577142436,510038.4501325765,187258.22252010222,08/25/2019
Hennessys,36 Victoria Road,Ruislip Manor,Ruislip,E09000017,Hillingdon,,E05000334,Manor,,-0.4127916302394159,51.57243599955906,510094.4498848303,187145.2198884763,08/25/2019
Manor Bar,68 Victoria Road,Ruislip Manor,Ruislip,E09000017,Hillingdon,,E05000334,Manor,,-0.4123830395260659,51.571738060903364,510124.4496421955,187068.21791953628,08/25/2019
Black Bull,Victoria Road,South Ruislip,Ruislip,E09000017,Hillingdon,,E05000338,South Ruislip,,-0.40116822416404285,51.56153225761641,510926.44389899744,185950.1815317697,08/25/2019
Chiquito,1 The Old Dairy,South Ruislip,,E09000017,Hillingdon,,E05000338,South Ruislip,,-0.40005717862792495,51.55907115331028,511009.4429738158,185678.17118246754,08/25/2019
Middlesex Arms,Long Drive,South Ruislip,,E09000017,Hillingdon,,E05000338,South Ruislip,,-0.3971107323089604,51.55752921000327,511217.4450216664,185511.16661654838,08/25/2019
Ruislip Social Club,Grosvenor Vale,Ruislip,,E09000017,Hillingdon,,E05000334,Manor,,-0.4195047913943606,51.56901956513557,509637.44743060786,186755.2084578714,08/25/2019
Hop & Vine,18 High Street,Ruislip,,E09000017,Hillingdon,,E05000343,West Ruislip,,-0.4265108690884241,51.57589396296101,509135.4501189621,187509.2301299253,08/25/2019
Cafe Rouge at the Swan,10 High Street,Ruislip,,E09000017,Hillingdon,,E05000343,West Ruislip,,-0.42703697366172666,51.576539473818386,509097.450393592,187580.2321866618,08/25/2019
White Bear,Ickenham Road,Ruislip,,E09000017,Hillingdon,,E05000343,West Ruislip,,-0.43118195834491685,51.57183806027403,508821.4499162218,187051.22491821263,08/25/2019
